sku_id,nome_produto,categoria,subcategoria,fornecedor_id,lead_time_reposicao,custo_unitario,preco_venda_sugerido,estoque_fisico,estoque_reservado,estoque_disponivel,ponto_pedido,data_ultima_entrada,status_disponibilidade,shelf_life_dias,volume_m3,capital_imobilizado_custo,capital_potencial_venda,spread_markup_sugerido,em_risco_ruptura,is_descontinuado
SKU-00142,Batom Luxo Azul,Beleza,Batom,FORN-032,12,151.54,309.3,479,28,451,18,2025-07-20,Em Estoque,196,0.1211,68344.54,139494.3,2.04,False,False
SKU-00143,Camisa Social Premium Dourado,Moda,Camisa Social,FORN-077,46,113.0,188.8,622,14,608,45,2025-05-08,Em Estoque,448,0.366,68704.0,114790.4,1.67,False,False
SKU-00144,Camisa Social Delicado Verde,Moda,Camisa Social,FORN-031,9,352.98,1121.46,707,70,637,25,2025-10-24,Em Estoque,448,0.3134,224848.26,714370.02,3.18,False,False
SKU-00145,Blush Premium Verde,Beleza,Blush,FORN-083,15,164.84,402.07,356,53,303,114,2023-05-13,Em Estoque,730,0.2373,49946.52,121827.21,2.44,False,False
SKU-00146,Almofada Luxo Bege,Lifestyle,Almofada,FORN-060,5,233.71,735.83,285,67,218,44,2024-04-09,Em Estoque,448,0.3237,50948.78,160410.94,3.15,False,False
SKU-00147,Brinco Básico Prata,Acessórios,Brinco,FORN-093,8,39.58,87.21,309,77,232,20,2023-04-26,Em Estoque,448,0.3624,9182.56,20232.72,2.2,False,False
SKU-00148,Blush Moderno Verde,Beleza,Blush,FORN-039,5,100.49,191.34,379,15,364,132,2023-12-20,Em Estoque,586,0.4576,36578.36,69647.76,1.9,False,False
SKU-00149,Condicionador Slim Vermelho,Beleza,Condicionador,FORN-060,13,266.51,557.93,184,32,152,137,2024-02-26,Em Estoque,660,0.3811,40509.52,84805.36,2.09,False,False
SKU-00150,Jaqueta Oversize Verde,Moda,Jaqueta,FORN-053,5,233.76,456.78,966,213,753,85,2023-04-11,Em Estoque,448,0.2853,176021.28,343955.34,1.95,False,False
SKU-00151,Regata Urban Verde,Moda,Regata,FORN-033,60,387.27,1017.25,502,90,412,53,2023-12-18,Em Estoque,448,0.4585,159555.24,419107.0,2.63,False,False
SKU-00152,Esfoliante Premium Prata,Beleza,Esfoliante,FORN-005,47,379.17,1012.06,0,0,0,115,2023-11-08,Ruptura,334,0.0056,0.0,0.0,2.67,True,False
SKU-00153,Óleo Corporal Premium Nude,Beleza,Óleo Corporal,FORN-082,60,270.53,439.66,272,70,202,115,2023-01-17,Em Estoque,473,0.0096,54647.06,88811.32,1.63,False,False
SKU-00154,Relógio de Parede Edição Limitada Bege,Lifestyle,Relógio de Parede,FORN-014,6,219.27,435.37,317,67,250,74,2024-05-26,Em Estoque,448,0.1872,54817.5,108842.5,1.99,False,False
SKU-00155,Kit Skincare Moderno Azul,Beleza,Kit Skincare,FORN-039,15,334.66,578.62,439,8,431,33,2024-07-13,Em Estoque,237,0.3187,144238.46,249385.22,1.73,False,False
SKU-00156,Difusor Sustentável Vermelho,Lifestyle,Difusor,FORN-083,10,235.03,698.68,48,14,34,145,2023-04-07,Estoque Crítico,448,0.4507,7991.02,23755.12,2.97,True,False
SKU-00157,Espelho de Mesa Sustentável Rosa,Lifestyle,Espelho de Mesa,FORN-006,47,280.08,573.77,278,72,206,18,2023-06-01,Em Estoque,448,0.2939,57696.48,118196.62,2.05,False,False
SKU-00158,Luminária Básico Rosa,Lifestyle,Luminária,FORN-021,52,235.34,696.4,346,69,277,94,2024-12-05,Em Estoque,448,0.345,65189.18,192902.8,2.96,False,False
SKU-00159,Legging Oversize Preto,Moda,Legging,FORN-013,11,108.21,186.3,619,152,467,111,2024-01-21,Em Estoque,448,0.4963,50534.07,87002.1,1.72,False,False
SKU-00160,Óleo Corporal Exclusivo Vermelho,Beleza,Óleo Corporal,FORN-056,7,278.28,739.41,43,12,31,85,2023-12-03,Estoque Crítico,264,0.1347,8626.68,22921.71,2.66,True,False
SKU-00161,Condicionador Urban Bege,Beleza,Condicionador,FORN-095,11,140.34,248.47,2,1,1,123,2024-05-04,Estoque Crítico,315,0.0446,140.34,248.47,1.77,True,False
SKU-00162,Perfume Exclusivo Prata,Beleza,Perfume,FORN-053,6,29.98,64.94,47,9,38,93,2024-01-10,Estoque Crítico,603,0.1945,1139.24,2467.72,2.17,True,False
SKU-00163,Regata Moderno Nude,Moda,Regata,FORN-067,50,280.42,524.72,275,63,212,47,2023-03-14,Em Estoque,448,0.1506,59449.04,111240.64,1.87,False,False
SKU-00164,Caderno Slim Azul,Lifestyle,Caderno,FORN-093,15,208.4,539.06,234,13,221,44,2024-01-13,Em Estoque,448,0.3105,46056.4,119132.26,2.59,False,False
SKU-00165,Caderno Sustentável Verde,Lifestyle,Caderno,FORN-056,15,390.21,709.32,164,38,126,61,2024-06-06,Em Estoque,448,0.4844,49166.46,89374.32,1.82,False,False
SKU-00166,Legging Urban Dourado,Moda,Legging,FORN-074,52,143.84,294.65,402,119,283,61,2025-09-06,Em Estoque,448,0.2755,40706.72,83385.95,2.05,False,False
SKU-00167,Pochete Sport Azul,Acessórios,Pochete,FORN-057,9,335.89,574.59,434,104,330,137,2023-11-10,Em Estoque,448,0.3297,110843.7,189614.7,1.71,False,False
SKU-00168,Luminária Básico Dourado,Lifestyle,Luminária,FORN-077,60,241.25,592.27,472,107,365,149,2023-06-23,Em Estoque,448,0.2689,88056.25,216178.55,2.46,False,False
SKU-00169,Base Líquida Básico Azul,Beleza,Base Líquida,FORN-085,56,83.21,214.71,0,0,0,112,2024-07-04,Ruptura,444,0.1118,0.0,0.0,2.58,True,False
SKU-00170,Planta Artificial Artesanal Nude,Lifestyle,Planta Artificial,FORN-029,59,162.17,379.62,347,75,272,138,2023-06-01,Em Estoque,448,0.1484,44110.24,103256.64,2.34,False,False
SKU-00171,Carteira Básico Bege,Acessórios,Carteira,FORN-045,9,150.37,429.28,266,61,205,99,2024-02-15,Em Estoque,448,0.2268,30825.85,88002.4,2.85,False,False
SKU-00172,Camiseta Delicado Branco,Moda,Camiseta,FORN-003,10,266.23,714.41,168,47,121,72,2025-03-18,Em Estoque,448,0.2804,32213.83,86443.61,2.68,False,False
SKU-00173,Pulseira Delicado Vermelho,Acessórios,Pulseira,FORN-081,50,90.83,240.85,202,1,201,60,2024-10-14,Em Estoque,448,0.3527,18256.83,48410.85,2.65,False,False
SKU-00174,Legging Delicado Branco,Moda,Legging,FORN-074,48,323.81,796.26,374,58,316,39,2024-11-28,Em Estoque,448,0.483,102323.96,251618.16,2.46,False,False
SKU-00175,Moletom Artesanal Vermelho,Moda,Moletom,FORN-076,48,152.21,449.45,1089,152,937,31,2025-03-11,Em Estoque,448,0.1534,142620.77,421134.65,2.95,False,False
SKU-00176,Legging Clássico Prata,Moda,Legging,FORN-050,58,246.64,621.46,1050,275,775,54,2025-03-16,Em Estoque,448,0.0944,191146.0,481631.5,2.52,False,False
SKU-00177,Espelho de Mesa Premium Verde,Lifestyle,Espelho de Mesa,FORN-002,12,71.88,208.76,493,143,350,139,2025-08-14,Em Estoque,448,0.2084,25158.0,73066.0,2.9,False,False
SKU-00178,Kit Chá Clássico Branco,Lifestyle,Kit Chá,FORN-073,45,322.43,629.66,16,2,14,67,2025-05-06,Estoque Crítico,448,0.3906,4514.02,8815.24,1.95,True,False
SKU-00179,Condicionador Delicado Dourado,Beleza,Condicionador,FORN-071,13,63.02,112.35,396,69,327,103,2025-01-25,Em Estoque,403,0.4949,20607.54,36738.45,1.78,False,False
SKU-00180,Top Delicado Azul,Moda,Top,FORN-039,5,190.9,411.91,89,3,86,70,2023-12-19,Em Estoque,448,0.4307,16417.4,35424.26,2.16,False,False
SKU-00181,Batom Clássico Nude,Beleza,Batom,FORN-018,51,329.14,950.79,291,44,247,146,2024-10-18,Em Estoque,479,0.1454,81297.58,234845.13,2.89,False,False
SKU-00182,Regata Urban Branco,Moda,Regata,FORN-018,58,369.13,1176.78,535,63,472,47,2025-06-27,Em Estoque,448,0.4219,174229.36,555440.16,3.19,False,False
SKU-00183,Máscara de Cílios Artesanal Rosa,Beleza,Máscara de Cílios,FORN-081,58,162.57,279.75,406,112,294,33,2024-09-24,Em Estoque,557,0.2279,47795.58,82246.5,1.72,False,False
SKU-00184,Kit Skincare Premium Branco,Beleza,Kit Skincare,FORN-094,59,261.24,709.44,435,16,419,146,2024-04-14,Em Estoque,510,0.4143,109459.56,297255.36,2.72,False,False
SKU-00185,Camisa Social Clássico Nude,Moda,Camisa Social,FORN-063,10,359.78,1014.44,870,8,862,41,2023-08-15,Descontinuado,448,0.4791,310130.36,874447.28,2.82,False,True
SKU-00186,Legging Clássico Rosa,Moda,Legging,FORN-021,53,55.47,120.74,84,20,64,52,2023-07-21,Em Estoque,448,0.35,3550.08,7727.36,2.18,False,False
SKU-00187,Top Básico Branco,Moda,Top,FORN-001,8,201.19,364.62,231,56,175,12,2023-12-11,Em Estoque,448,0.4941,35208.25,63808.5,1.81,False,False
SKU-00188,Máscara de Cílios Sustentável Branco,Beleza,Máscara de Cílios,FORN-030,11,53.95,155.89,52,10,42,104,2024-03-13,Estoque Crítico,316,0.3211,2265.9,6547.38,2.89,True,False
SKU-00189,Difusor Exclusivo Nude,Lifestyle,Difusor,FORN-002,14,267.01,615.23,369,27,342,48,2024-10-22,Em Estoque,448,0.1094,91317.42,210408.66,2.3,False,False
SKU-00190,Óculos de Sol Delicado Branco,Acessórios,Óculos de Sol,FORN-076,57,153.58,351.24,405,17,388,73,2024-11-03,Em Estoque,448,0.3009,59589.04,136281.12,2.29,False,False
SKU-00191,Almofada Delicado Preto,Lifestyle,Almofada,FORN-085,54,98.07,252.15,96,23,73,110,2024-11-02,Estoque Crítico,448,0.3921,7159.11,18406.95,2.57,True,False
SKU-00192,Garrafa Térmica Sustentável Vermelho,Lifestyle,Garrafa Térmica,FORN-015,52,209.84,535.15,270,1,269,102,2024-03-13,Em Estoque,448,0.2846,56446.96,143955.35,2.55,False,False
SKU-00193,Esfoliante Clássico Dourado,Beleza,Esfoliante,FORN-099,6,26.34,44.99,134,13,121,20,2023-07-17,Em Estoque,693,0.3838,3187.14,5443.79,1.71,False,False
SKU-00194,Batom Básico Prata,Beleza,Batom,FORN-069,14,78.02,135.27,40,8,32,62,2023-09-11,Estoque Crítico,580,0.2936,2496.64,4328.64,1.73,True,False
SKU-00195,Relógio de Parede Urban Branco,Lifestyle,Relógio de Parede,FORN-040,11,297.38,878.56,29,3,26,32,2024-02-15,Estoque Crítico,448,0.3065,7731.88,22842.56,2.95,True,False
SKU-00196,Top Sport Bege,Moda,Top,FORN-016,45,289.0,786.77,167,22,145,143,2025-12-09,Em Estoque,448,0.0643,41905.0,114081.65,2.72,False,False
SKU-00197,Almofada Sport Branco,Lifestyle,Almofada,FORN-099,5,147.3,336.86,268,8,260,77,2025-10-21,Em Estoque,448,0.2281,38298.0,87583.6,2.29,False,False
SKU-00198,Blush Luxo Nude,Beleza,Blush,FORN-022,56,79.78,226.36,0,0,0,68,2025-09-01,Ruptura,192,0.123,0.0,0.0,2.84,True,False
SKU-00199,Batom Clássico Bege,Beleza,Batom,FORN-005,58,105.32,210.35,0,0,0,79,2023-10-12,Ruptura,233,0.0905,0.0,0.0,2.0,True,False
SKU-00200,Vela Aromática Edição Limitada Branco,Lifestyle,Vela Aromática,FORN-060,9,313.94,658.37,44,8,36,126,2023-06-07,Estoque Crítico,448,0.1465,11301.84,23701.32,2.1,True,False
SKU-00201,Espelho de Mesa Moderno Dourado,Lifestyle,Espelho de Mesa,FORN-048,14,389.31,1244.41,397,25,372,149,2023-03-01,Em Estoque,448,0.0129,144823.32,462920.52,3.2,False,False
SKU-00202,Esfoliante Luxo Preto,Beleza,Esfoliante,FORN-043,5,308.39,679.09,377,93,284,88,2023-04-17,Em Estoque,609,0.2465,87582.76,192861.56,2.2,False,False
SKU-00203,Vestido Sport Rosa,Moda,Vestido,FORN-012,5,370.08,1123.44,532,95,437,127,2025-02-19,Em Estoque,448,0.0676,161724.96,490943.28,3.04,False,False
SKU-00204,Difusor Artesanal Nude,Lifestyle,Difusor,FORN-008,58,271.73,491.6,149,16,133,90,2024-12-27,Em Estoque,448,0.1597,36140.09,65382.8,1.81,False,False
SKU-00205,Calça Jeans Moderno Bege,Moda,Calça Jeans,FORN-100,48,79.06,147.29,477,30,447,147,2024-04-15,Em Estoque,448,0.1332,35339.82,65838.63,1.86,False,False
SKU-00206,Vestido Delicado Rosa,Moda,Vestido,FORN-091,46,101.71,302.13,654,91,563,111,2025-01-22,Em Estoque,448,0.4102,57262.73,170099.19,2.97,False,False
SKU-00207,Moletom Luxo Dourado,Moda,Moletom,FORN-072,13,114.94,268.88,463,56,407,43,2023-07-12,Em Estoque,448,0.4688,46780.58,109434.16,2.34,False,False
SKU-00208,Camisa Social Slim Branco,Moda,Camisa Social,FORN-003,6,95.15,250.59,739,31,708,20,2024-01-06,Em Estoque,448,0.2171,67366.2,177417.72,2.63,False,False
SKU-00209,Kit Chá Premium Vermelho,Lifestyle,Kit Chá,FORN-088,11,85.67,166.5,95,8,87,81,2024-03-02,Em Estoque,448,0.3089,7453.29,14485.5,1.94,False,False
SKU-00210,Blush Edição Limitada Prata,Beleza,Blush,FORN-062,5,53.33,118.01,214,25,189,144,2023-11-26,Em Estoque,199,0.4947,10079.37,22303.89,2.21,False,False
SKU-00211,Caderno Sustentável Prata,Lifestyle,Caderno,FORN-063,10,366.82,881.77,198,17,181,56,2023-06-20,Em Estoque,448,0.448,66394.42,159600.37,2.4,False,False
SKU-00212,Vela Aromática Delicado Dourado,Lifestyle,Vela Aromática,FORN-068,10,311.4,996.28,498,40,458,35,2023-11-08,Em Estoque,448,0.4083,142621.2,456296.24,3.2,False,False
SKU-00213,Bolsa de Couro Delicado Azul,Acessórios,Bolsa de Couro,FORN-074,57,154.83,455.63,432,44,388,55,2023-10-11,Em Estoque,448,0.3491,60074.04,176784.44,2.94,False,False
SKU-00214,Bolsa de Couro Sport Verde,Acessórios,Bolsa de Couro,FORN-073,49,233.98,444.84,414,112,302,136,2025-05-06,Em Estoque,448,0.046,70661.96,134341.68,1.9,False,False
SKU-00215,Jaqueta Premium Prata,Moda,Jaqueta,FORN-062,5,146.06,377.22,133,11,122,92,2023-01-05,Em Estoque,448,0.4587,17819.32,46020.84,2.58,False,False
SKU-00216,Planta Artificial Luxo Verde,Lifestyle,Planta Artificial,FORN-010,56,287.72,765.17,300,12,288,96,2024-06-05,Em Estoque,448,0.3664,82863.36,220368.96,2.66,False,False
SKU-00217,Esfoliante Sustentável Verde,Beleza,Esfoliante,FORN-023,13,283.55,875.08,402,45,357,67,2025-10-27,Em Estoque,494,0.3673,101227.35,312403.56,3.09,False,False
SKU-00218,Vestido Sport Preto,Moda,Vestido,FORN-090,14,168.81,538.65,1016,162,854,66,2025-10-04,Em Estoque,448,0.0712,144163.74,460007.1,3.19,False,False
SKU-00219,Garrafa Térmica Oversize Verde,Lifestyle,Garrafa Térmica,FORN-022,47,332.23,887.73,373,42,331,124,2023-05-07,Em Estoque,448,0.0348,109968.13,293838.63,2.67,False,False
SKU-00220,Calça Jeans Sport Preto,Moda,Calça Jeans,FORN-007,11,186.52,423.67,170,31,139,106,2024-09-13,Em Estoque,448,0.2403,25926.28,58890.13,2.27,False,False
SKU-00221,Cinto Delicado Azul,Acessórios,Cinto,FORN-021,59,48.01,141.78,150,1,149,91,2024-02-03,Em Estoque,448,0.4441,7153.49,21125.22,2.95,False,False
SKU-00222,Calça Jeans Exclusivo Branco,Moda,Calça Jeans,FORN-044,14,394.4,1194.7,1069,84,985,121,2023-01-04,Em Estoque,448,0.4872,388484.0,1176779.5,3.03,False,False
SKU-00223,Perfume Sport Prata,Beleza,Perfume,FORN-034,54,133.01,233.23,201,36,165,150,2024-03-02,Em Estoque,481,0.4121,21946.65,38482.95,1.75,False,False
SKU-00224,Blush Moderno Branco,Beleza,Blush,FORN-004,51,84.92,175.52,41,7,34,39,2024-07-16,Estoque Crítico,451,0.0465,2887.28,5967.68,2.07,True,False
SKU-00225,Máscara de Cílios Oversize Vermelho,Beleza,Máscara de Cílios,FORN-048,7,189.39,382.81,238,33,205,67,2024-10-02,Em Estoque,279,0.0438,38824.95,78476.05,2.02,False,False
SKU-00226,Regata Edição Limitada Nude,Moda,Regata,FORN-030,13,43.17,95.81,535,137,398,131,2025-04-16,Em Estoque,448,0.198,17181.66,38132.38,2.22,False,False
SKU-00227,Bolsa de Couro Exclusivo Nude,Acessórios,Bolsa de Couro,FORN-067,49,65.71,184.74,88,5,83,64,2023-03-02,Em Estoque,448,0.4942,5453.93,15333.42,2.81,False,False
SKU-00228,Esfoliante Clássico Nude,Beleza,Esfoliante,FORN-034,55,366.11,1121.28,34,1,33,109,2025-07-18,Estoque Crítico,462,0.2603,12081.63,37002.24,3.06,True,False
SKU-00229,Bolsa de Couro Delicado Nude,Acessórios,Bolsa de Couro,FORN-076,58,62.76,115.44,290,75,215,35,2023-10-25,Em Estoque,448,0.1438,13493.4,24819.6,1.84,False,False
SKU-00230,Óleo Corporal Edição Limitada Rosa,Beleza,Óleo Corporal,FORN-050,60,237.37,559.45,88,8,80,113,2023-10-20,Estoque Crítico,591,0.0204,18989.6,44756.0,2.36,True,False
SKU-00231,Brinco Sport Azul,Acessórios,Brinco,FORN-007,12,369.92,1122.8,10,2,8,87,2024-05-27,Estoque Crítico,448,0.2463,2959.36,8982.4,3.04,True,False
SKU-00232,Difusor Luxo Azul,Lifestyle,Difusor,FORN-018,54,390.2,900.96,422,41,381,78,2025-07-20,Em Estoque,448,0.0948,148666.2,343265.76,2.31,False,False
SKU-00233,Moletom Sport Dourado,Moda,Moletom,FORN-098,56,331.99,804.89,1126,259,867,113,2023-09-19,Descontinuado,448,0.0972,287835.33,697839.63,2.42,False,True
SKU-00234,Vela Aromática Moderno Preto,Lifestyle,Vela Aromática,FORN-059,5,368.85,1006.01,140,23,117,128,2025-07-21,Estoque Crítico,448,0.4616,43155.45,117703.17,2.73,True,False
SKU-00235,Garrafa Térmica Oversize Dourado,Lifestyle,Garrafa Térmica,FORN-077,59,87.48,261.81,300,70,230,99,2024-03-27,Em Estoque,448,0.3747,20120.4,60216.3,2.99,False,False
SKU-00236,Almofada Premium Vermelho,Lifestyle,Almofada,FORN-007,7,344.45,980.9,109,14,95,67,2025-04-09,Em Estoque,448,0.2571,32722.75,93185.5,2.85,False,False
SKU-00237,Cinto Premium Dourado,Acessórios,Cinto,FORN-017,50,248.43,400.85,129,38,91,88,2025-12-21,Em Estoque,448,0.4478,22607.13,36477.35,1.61,False,False
SKU-00238,Pochete Slim Azul,Acessórios,Pochete,FORN-060,9,277.33,809.5,203,37,166,36,2023-09-22,Em Estoque,448,0.4198,46036.78,134377.0,2.92,False,False
SKU-00239,Kit Skincare Artesanal Rosa,Beleza,Kit Skincare,FORN-039,15,61.08,103.97,141,40,101,93,2024-05-21,Em Estoque,485,0.095,6169.08,10500.97,1.7,False,False
SKU-00240,Protetor Solar Premium Nude,Beleza,Protetor Solar,FORN-052,55,278.69,767.53,335,63,272,85,2024-07-13,Descontinuado,374,0.1722,75803.68,208768.16,2.75,False,True
SKU-00241,Relógio de Parede Exclusivo Dourado,Lifestyle,Relógio de Parede,FORN-086,10,212.78,628.27,430,46,384,85,2023-08-05,Em Estoque,448,0.3629,81707.52,241255.68,2.95,False,False
SKU-00242,Máscara de Cílios Urban Verde,Beleza,Máscara de Cílios,FORN-084,6,104.46,204.46,446,78,368,117,2024-06-09,Em Estoque,654,0.4258,38441.28,75241.28,1.96,False,False
SKU-00243,Esfoliante Artesanal Nude,Beleza,Esfoliante,FORN-080,6,199.44,381.18,61,12,49,145,2024-07-02,Estoque Crítico,334,0.0695,9772.56,18677.82,1.91,True,False
SKU-00244,Moletom Artesanal Dourado,Moda,Moletom,FORN-019,10,347.71,656.67,82,20,62,55,2024-11-02,Descontinuado,448,0.1375,21558.02,40713.54,1.89,False,True
SKU-00245,Porta-Retrato Artesanal Bege,Lifestyle,Porta-Retrato,FORN-063,6,69.17,158.67,219,51,168,119,2024-07-01,Descontinuado,448,0.1005,11620.56,26656.56,2.29,False,True
SKU-00246,Sérum Facial Oversize Prata,Beleza,Sérum Facial,FORN-025,5,277.16,721.36,127,14,113,98,2024-03-04,Em Estoque,493,0.0843,31319.08,81513.68,2.6,False,False
SKU-00247,Almofada Slim Dourado,Lifestyle,Almofada,FORN-094,55,184.79,498.72,68,10,58,135,2024-04-06,Estoque Crítico,448,0.4741,10717.82,28925.76,2.7,True,False
SKU-00248,Mochila Premium Azul,Acessórios,Mochila,FORN-029,49,100.25,163.91,258,21,237,41,2024-12-21,Em Estoque,448,0.1882,23759.25,38846.67,1.64,False,False
SKU-00249,Condicionador Exclusivo Nude,Beleza,Condicionador,FORN-007,14,397.98,1058.29,334,2,332,22,2025-02-14,Em Estoque,306,0.2741,132129.36,351352.28,2.66,False,False
SKU-00250,Máscara de Cílios Moderno Preto,Beleza,Máscara de Cílios,FORN-039,11,271.43,722.0,138,39,99,45,2024-02-17,Em Estoque,300,0.1421,26871.57,71478.0,2.66,False,False
SKU-00251,Kit Chá Moderno Nude,Lifestyle,Kit Chá,FORN-026,53,335.97,1060.65,183,45,138,114,2024-03-02,Em Estoque,448,0.4553,46363.86,146369.7,3.16,False,False
SKU-00252,Kit Chá Oversize Azul,Lifestyle,Kit Chá,FORN-001,5,275.22,839.7,427,126,301,48,2023-09-03,Em Estoque,448,0.0515,82841.22,252749.7,3.05,False,False
SKU-00253,Jaqueta Sustentável Rosa,Moda,Jaqueta,FORN-034,59,39.03,113.23,40,5,35,90,2024-12-04,Estoque Crítico,448,0.0484,1366.05,3963.05,2.9,True,False
SKU-00254,Vela Aromática Premium Bege,Lifestyle,Vela Aromática,FORN-085,50,144.89,439.2,489,68,421,33,2024-06-06,Em Estoque,448,0.2007,60998.69,184903.2,3.03,False,False
SKU-00255,Batom Sport Dourado,Beleza,Batom,FORN-054,50,62.96,170.87,30,2,28,36,2024-10-16,Estoque Crítico,628,0.0914,1762.88,4784.36,2.71,True,False
SKU-00256,Óleo Corporal Artesanal Preto,Beleza,Óleo Corporal,FORN-088,7,203.57,484.7,454,105,349,122,2023-02-09,Em Estoque,192,0.3526,71045.93,169160.3,2.38,False,False
SKU-00257,Espelho de Mesa Sport Nude,Lifestyle,Espelho de Mesa,FORN-029,55,217.26,586.86,316,12,304,120,2025-12-08,Em Estoque,448,0.3322,66047.04,178405.44,2.7,False,False
SKU-00258,Máscara de Cílios Luxo Prata,Beleza,Máscara de Cílios,FORN-079,5,24.43,75.61,258,60,198,136,2023-02-25,Em Estoque,426,0.1661,4837.14,14970.78,3.09,False,False
SKU-00259,Regata Moderno Prata,Moda,Regata,FORN-083,11,173.25,342.34,470,114,356,32,2024-08-11,Em Estoque,448,0.2492,61677.0,121873.04,1.98,False,False
SKU-00260,Difusor Edição Limitada Vermelho,Lifestyle,Difusor,FORN-005,45,333.85,957.1,493,77,416,140,2025-04-21,Em Estoque,448,0.4752,138881.6,398153.6,2.87,False,False
SKU-00261,Sérum Facial Luxo Azul,Beleza,Sérum Facial,FORN-059,10,232.86,603.48,242,46,196,125,2023-02-25,Em Estoque,182,0.1713,45640.56,118282.08,2.59,False,False
SKU-00262,Almofada Exclusivo Prata,Lifestyle,Almofada,FORN-048,6,37.4,69.66,71,13,58,37,2024-10-07,Em Estoque,448,0.4652,2169.2,4040.28,1.86,False,False
SKU-00263,Blush Luxo Azul,Beleza,Blush,FORN-092,55,60.95,137.94,474,31,443,125,2024-11-19,Em Estoque,690,0.0032,27000.85,61107.42,2.26,False,False
SKU-00264,Planta Artificial Edição Limitada Nude,Lifestyle,Planta Artificial,FORN-062,13,316.81,968.26,354,74,280,54,2025-03-04,Em Estoque,448,0.3007,88706.8,271112.8,3.06,False,False
SKU-00265,Lenço Edição Limitada Vermelho,Acessórios,Lenço,FORN-078,8,123.97,389.48,496,75,421,125,2023-03-14,Em Estoque,448,0.4433,52191.37,163971.08,3.14,False,False
SKU-00266,Sombra Exclusivo Verde,Beleza,Sombra,FORN-092,51,96.34,250.36,148,43,105,98,2025-03-23,Em Estoque,695,0.2717,10115.7,26287.8,2.6,False,False
SKU-00267,Sombra Básico Verde,Beleza,Sombra,FORN-072,12,241.47,750.56,363,53,310,146,2024-07-26,Descontinuado,289,0.0136,74855.7,232673.6,3.11,False,True
SKU-00268,Top Premium Azul,Moda,Top,FORN-035,7,393.74,1060.51,149,44,105,85,2023-09-02,Em Estoque,448,0.2268,41342.7,111353.55,2.69,False,False
SKU-00269,Esfoliante Sport Prata,Beleza,Esfoliante,FORN-029,57,110.29,314.87,408,89,319,83,2025-11-02,Em Estoque,500,0.483,35182.51,100443.53,2.85,False,False
SKU-00270,Legging Slim Azul,Moda,Legging,FORN-080,12,335.39,1025.75,721,94,627,149,2025-10-07,Em Estoque,448,0.4822,210289.53,643145.25,3.06,False,False
SKU-00271,Vestido Urban Branco,Moda,Vestido,FORN-024,50,299.33,536.09,41,8,33,77,2023-03-19,Estoque Crítico,448,0.4232,9877.89,17690.97,1.79,True,False
SKU-00272,Saia Sport Bege,Moda,Saia,FORN-006,49,372.88,952.71,792,157,635,87,2024-10-18,Em Estoque,448,0.3922,236778.8,604970.85,2.56,False,False
SKU-00273,Jaqueta Clássico Prata,Moda,Jaqueta,FORN-009,13,80.56,198.9,626,54,572,94,2024-06-10,Em Estoque,448,0.3766,46080.32,113770.8,2.47,False,False
SKU-00274,Perfume Luxo Preto,Beleza,Perfume,FORN-015,56,189.35,576.99,314,79,235,72,2023-11-11,Em Estoque,296,0.1936,44497.25,135592.65,3.05,False,False
SKU-00275,Creme Hidratante Premium Prata,Beleza,Creme Hidratante,FORN-099,10,215.44,520.07,249,5,244,85,2025-04-11,Em Estoque,278,0.0845,52567.36,126897.08,2.41,False,False
